,Top Items by Rx Zone,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Source,https://deliveroo.looker.com/explore/general/denormalised_items?qid=Ghs6zuJE4cqOFV4A0zCCRB&toggle=fil,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Salesforce Sf Global Brand,Menu items Menu Item Operational Name,Location Zone Code,"Common Business Segments Orders count (delivered, rejected, cancelled, et al.)",Updated count,,,,Count dish,Ranked 1,,,Dish,Count dish type,Ranked 1,Ranked 2,Ranked 3,Ranked 4,Ranked 5,,,,,% Ranked 1,% Ranked 5
1387,Xian Street Food,Sweet and Sour Chicken Family Meal,KYLE,5,5.001387,4,4KYLE,,2,0,0%,,Rice Bowl,229,25,19,10,24,15,,,,Rice Bowl,11%,41%
1388,Las Iguanas,Chilli Bundle for Three,CAR,5,5.001388,13,13CAR,,27,0,0%,,Chilli,75,0,1,1,0,2,,,,Chilli,0%,5%
1389,PizzaExpress,Family Favourites Feast,LBR,5,5.001389,23,23LBR,,304,43,14%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1390,Banana Tree,🍛Teriyaki Rice Bowl Bundle For Four,CLM,5,5.00139,20,20CLM,,18,0,0%,,Rice Bowl,229,25,19,10,24,15,,,,Rice Bowl,11%,41%
1391,PIZAZA-SGroup,Family Tomato Sauce Pasta,GBC,5,5.001391,10,10GBC,,2,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1392,Bill's,Family Chicken Shawarma,CAR,5,5.001392,12,12CAR,,38,1,3%,,Shawarma,102,1,2,2,4,1,,,,Shawarma,1%,10%
1393,Bill's,Family Mac N Cheese with Brisket,WC,5,5.001393,24,24WC,,38,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1394,Itsu,poke’bowl family selection,EAL,5,5.001394,22,22EAL,,32,0,0%,,Poke,32,0,0,0,0,0,,,,Poke,0%,0%
1395,Las Iguanas,Fajitas Family of Three Bundle,GRY,5,5.001395,4,4GRY,,28,1,4%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
1396,Wagamama,family yasai katsu,RONT,5,5.001396,5,5RONT,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1397,PizzaExpress,Family Favourites Feast,WCH,5,5.001397,8,8WCH,,304,43,14%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1398,PizzaExpress,Family Pasta Feast,KIN,5,5.001398,29,29KIN,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1399,Giggling Squid,Family Spicy Bundle,HWC,5,5.001399,3,3HWC,,36,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1400,Bill's,Family Mac N Cheese with Brisket,CAM,5,5.0014,30,30CAM,,38,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1401,Bill's,Family Shepherd's Pie,HOR,5,5.001401,14,14HOR,,38,1,3%,,Shepherd's Pie,38,1,1,1,0,0,,,,Shepherd's Pie,3%,8%
1402,Giggling Squid,Family Thai Curry Bundle,WAR,5,5.001402,5,5WAR,,37,2,5%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1403,Wagamama,family tofu coconut + lemongrass curry,RTW,5,5.001403,19,19RTW,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1404,Tiffin Tin,Family Chicken Aloo Mutter,EAB,5,5.001404,1,1EAB,,7,1,14%,,South Asian / Indian Curry,56,18,5,2,7,4,,,,South Asian / Indian Curry,32%,64%
1405,Las Iguanas,Fajitas Family of Three Bundle,CAN,5,5.001405,18,18CAN,,28,1,4%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
1406,Las Iguanas,Chilli Bundle for Four,BAS,5,5.001406,13,13BAS,,20,0,0%,,Chilli,75,0,1,1,0,2,,,,Chilli,0%,5%
1407,PizzaExpress,Family Pasta Feast,BAL,5,5.001407,8,8BAL,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1408,Wagamama,family yasai katsu,NOR,5,5.001408,26,26NOR,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1409,Bill's,Family Mac & Cheese,REI,5,5.001409,21,21REI,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1410,Bill's,Family Mac N Cheese,CAM,5,5.00141,29,29CAM,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1411,Bill's,Family Mac N Cheese with Chicken,RIC,5,5.001411,20,20RIC,,30,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1412,Prezzo,Super Veg Bolognese Rigatoni,NTG,5,5.001412,23,23NTG,,25,2,8%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1413,Prezzo,Super Green Pesto Rigatoni,UPM,5,5.001413,6,6UPM,,16,1,6%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1414,Bella Italia,Lasagne Family Bundle,YOR,5,5.001414,22,22YOR,,24,0,0%,,Lasagne,27,1,3,1,1,0,,,,Lasagne,4%,22%
1415,PizzaExpress,Family Pizza Feast,BRO,5,5.001415,15,15BRO,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1416,Prezzo,Super Green Pesto Rigatoni,BOU,5,5.001416,11,11BOU,,16,1,6%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1417,Bill's,Family Shiitake Mushroom Shawarma,GUI,5,5.001417,25,25GUI,,30,0,0%,,Shawarma,102,1,2,2,4,1,,,,Shawarma,1%,10%
1418,PizzaExpress,Family Pizza Feast,WC,5,5.001418,23,23WC,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1419,Bella Italia,Chicken Alfredo Family Bundle,NTG,5,5.001419,22,22NTG,,20,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1420,Banana Tree,🍛Katsu Rice Bowl Bundle For Four,HEN,5,5.00142,7,7HEN,,19,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1421,PizzaExpress,Family Pasta Feast,HRO,5,5.001421,9,9HRO,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1422,Bella Italia,Chicken Alfredo Family Bundle,CAM,5,5.001422,28,28CAM,,20,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1423,Cocotte,Family Veggie Feast,NHP,5,5.001423,20,20NHP,,5,0,0%,,Protein & Veg ,16,1,2,3,1,0,,,,Protein & Veg ,6%,44%
1424,Bill's,Family Mac N Cheese with Chicken,MMS,5,5.001424,20,20MMS,,30,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1425,Wagamama,family chicken coconut + lemongrass curry,CRW,5,5.001425,2,2CRW,,92,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1426,PizzaExpress,Family Pizza Feast,KSHY,5,5.001426,7,7KSHY,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1427,Bill's,Family Shepherd's Pie,NWB,5,5.001427,6,6NWB,,38,1,3%,,Shepherd's Pie,38,1,1,1,0,0,,,,Shepherd's Pie,3%,8%
1428,PizzaExpress,Family Pasta Feast,CKT,5,5.001428,13,13CKT,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1429,Bill's,Family Mac & Cheese with Bacon,WIM,5,5.001429,31,31WIM,,27,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1430,Bill's,Family Shiitake Mushroom Shawarma,STA,5,5.00143,17,17STA,,30,0,0%,,Shawarma,102,1,2,2,4,1,,,,Shawarma,1%,10%
1431,PizzaExpress,Family Pasta Feast,WAT,5,5.001431,16,16WAT,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1432,PizzaExpress,Family Pizza Feast,DID,5,5.001432,9,9DID,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1433,Bill's,Family Halloumi Shawarma,HOR,5,5.001433,13,13HOR,,34,0,0%,,Shawarma,102,1,2,2,4,1,,,,Shawarma,1%,10%
1434,Prezzo,Super Veg Bolognese Rigatoni,UPM,5,5.001434,5,5UPM,,25,2,8%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1435,PizzaExpress,Family Pasta Feast,HRP,5,5.001435,6,6HRP,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1436,Wagamama,family tofu coconut + lemongrass curry,CSC,5,5.001436,9,9CSC,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1437,Banana Tree,🍛Teriyaki Rice Bowl Bundle For Four,GRE,5,5.001437,6,6GRE,,18,0,0%,,Rice Bowl,229,25,19,10,24,15,,,,Rice Bowl,11%,41%
1438,Prezzo,Super Green Pesto Rigatoni,ENF,5,5.001438,5,5ENF,,16,1,6%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1439,Itsu,sushi family feast,VWP,5,5.001439,13,13VWP,,36,3,8%,,Sushi,36,3,8,4,1,4,,,,Sushi,8%,56%
1440,Wagamama,family yasai katsu,CMB,5,5.00144,7,7CMB,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1441,Giggling Squid,Family Spicy Bundle,WLY,5,5.001441,6,6WLY,,36,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1442,PizzaExpress,Family Pizza Feast,STK,5,5.001442,3,3STK,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1443,PizzaExpress,Family Pasta Feast,WAR,5,5.001443,4,4WAR,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1444,Kokoro,Kokoro Family Bundle,RTW,5,5.001444,18,18RTW,,42,3,7%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1445,Bill's,Family Mac & Cheese with Brisket,MK,5,5.001445,30,30MK,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1446,PizzaExpress,Family Favourites Feast,ESH,5,5.001446,6,6ESH,,304,43,14%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1447,Wagamama,family tofu coconut + lemongrass curry,EC,5,5.001447,28,28EC,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1448,Bill's,Family Shepherd's Pie,CRDB,5,5.001448,7,7CRDB,,38,1,3%,,Shepherd's Pie,38,1,1,1,0,0,,,,Shepherd's Pie,3%,8%
1449,PizzaExpress,Family Pizza Feast,CLM,5,5.001449,19,19CLM,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1450,PizzaExpress,Family Pasta Feast,BSY,5,5.00145,5,5BSY,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1451,Wagamama,family tofu coconut + lemongrass curry,BRCK,5,5.001451,15,15BRCK,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1452,Bill's,Family Mac & Cheese with Brisket,WIN,5,5.001452,16,16WIN,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1453,Wagamama,family yasai katsu,WIM,5,5.001453,30,30WIM,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1454,Zambrero UK,Family Rice Bowl Kit,CKT,5,5.001454,12,12CKT,,7,0,0%,,Burrito / Burrito Bowl,9,0,0,0,0,0,,,,Burrito / Burrito Bowl,0%,0%
1455,Zambrero UK,Family Rice Bowl Kit,BRM,5,5.001455,23,23BRM,,7,0,0%,,Burrito / Burrito Bowl,9,0,0,0,0,0,,,,Burrito / Burrito Bowl,0%,0%
1456,Wagamama,family chicken coconut + lemongrass curry,YOR,5,5.001456,21,21YOR,,92,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1457,Prezzo,Family Dinneroo,ESLE,5,5.001457,3,3ESLE,,58,2,3%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1458,PizzaExpress,Family Pasta Feast,BKS,5,5.001458,5,5BKS,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1459,LEON,Family Favourites Feast,RIC,5,5.001459,19,19RIC,,304,43,14%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1460,Las Iguanas,Chilli Bundle for Three,BTH,5,5.00146,19,19BTH,,27,0,0%,,Chilli,75,0,1,1,0,2,,,,Chilli,0%,5%
1461,Wagamama,family chicken katsu,GCE,5,5.001461,1,1GCE,,93,49,53%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1462,Bill's,Family Mac N Cheese with Brisket,VWP,5,5.001462,12,12VWP,,38,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1463,Bill's,Family Mac & Cheese with Chicken,NOR,5,5.001463,25,25NOR,,25,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1464,Wagamama,family yasai katsu,CAN,5,5.001464,17,17CAN,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1465,Itsu,little rice'bowls family bundle,ECC,5,5.001465,10,10ECC,,50,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1466,Bill's,Family Mac N Cheese,YOR,5,5.001466,20,20YOR,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1467,Wagamama,family yasai katsu,SAL,5,5.001467,12,12SAL,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1468,Wagamama,family tofu coconut + lemongrass curry,EAL,5,5.001468,21,21EAL,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1469,Zaatar Rathmines,Pizza Feast ( Cheese & Zaatar manaeesh + Margharita pizza + hummus + tabouleh),DCS,5,5.001469,6,6DCS,,1,0,0%,,Other,4,1,0,1,0,0,,,,Other,25%,50%
1470,Prezzo,Marinara & Hidden Veg Rigatoni,STEV,5,5.00147,9,9STEV,,20,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1471,PizzaExpress,Family Pasta Feast,ALH,5,5.001471,3,3ALH,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1472,Giggling Squid,Family Spicy Bundle,WIN,5,5.001472,15,15WIN,,36,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1473,Prezzo,Super Veg Bolognese Rigatoni,FRH,5,5.001473,1,1FRH,,25,2,8%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1474,PizzaExpress,Family Pasta Feast,BRME,5,5.001474,4,4BRME,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1475,Bill's,Family Mac N Cheese with Chicken,LBR,5,5.001475,22,22LBR,,30,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1476,Las Iguanas,Mixed Bundle For Four,LC,5,5.001476,20,20LC,,56,1,2%,,Chilli,75,0,1,1,0,2,,,,Chilli,0%,5%
1477,Prezzo,Family Dinneroo,STEV,5,5.001477,8,8STEV,,58,2,3%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1478,Bill's,Family Mac & Cheese with Brisket,NWB,5,5.001478,5,5NWB,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1479,Bill's,Family Mac & Cheese with Bacon,BRM,5,5.001479,22,22BRM,,27,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1480,Bella Italia,Chicken Alfredo Family Bundle,LLZ,5,5.00148,2,2LLZ,,20,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1481,Wagamama,family chicken coconut + lemongrass curry,VWP,5,5.001481,11,11VWP,,92,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1482,Bill's,Family Mac N Cheese with Bacon,SBU,5,5.001482,17,17SBU,,34,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1483,Milano,Family Pizza Feast,MLH,5,5.001483,3,3MLH,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1484,Wagamama,family tofu coconut + lemongrass curry,EPS,5,5.001484,11,11EPS,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1485,Wagamama,family tofu coconut + lemongrass curry,PUT,5,5.001485,12,12PUT,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1486,Las Iguanas,Fajitas Family of Four Bundle,SOU,5,5.001486,19,19SOU,,28,0,0%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
1487,PizzaExpress,Family Pasta Feast,CGF,5,5.001487,5,5CGF,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1488,Tiffin Tin,Family Chicken Aloo Mutter,LEY,5,5.001488,2,2LEY,,7,1,14%,,South Asian / Indian Curry,56,18,5,2,7,4,,,,South Asian / Indian Curry,32%,64%
1489,Wagamama,family chicken coconut + lemongrass curry,FUL,5,5.001489,13,13FUL,,92,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1490,Wagamama,family yasai katsu,CLC,4,4.00149,16,16CLC,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1491,PizzaExpress,Family Pasta Feast,SUT,4,4.001491,9,9SUT,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1492,Bill's,Family Mac & Cheese,CAM,4,4.001492,36,36CAM,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1493,LEON,Family Favourites Feast,VWP,4,4.001493,15,15VWP,,304,43,14%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1494,PizzaExpress,Family Favourites Feast,HCR,4,4.001494,4,4HCR,,304,43,14%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1495,PizzaExpress,Family Pizza Feast,HCR,4,4.001495,3,3HCR,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1496,Las Iguanas,Fajitas Family of Three Bundle,CAR,4,4.001496,15,15CAR,,28,1,4%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
1497,PizzaExpress,Family Pizza Feast,WLOO,4,4.001497,1,1WLOO,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1498,Prezzo,Marinara & Hidden Veg Rigatoni,ENF,4,4.001498,6,6ENF,,20,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1499,Prezzo,Super Veg Bolognese Rigatoni,HRO,4,4.001499,10,10HRO,,25,2,8%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1500,Itsu,poke’bowl family selection,STA,4,4.0015,21,21STA,,32,0,0%,,Poke,32,0,0,0,0,0,,,,Poke,0%,0%
1501,Wagamama,family yasai katsu,WBR,4,4.001501,10,10WBR,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1502,Las Iguanas,Chilli Bundle for Three,RLS,4,4.001502,14,14RLS,,27,0,0%,,Chilli,75,0,1,1,0,2,,,,Chilli,0%,5%
1503,Prezzo,Family Dinneroo,WC,4,4.001503,28,28WC,,58,2,3%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1504,Wagamama,family chicken coconut + lemongrass curry,RTW,4,4.001504,21,21RTW,,92,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1505,Wagamama,family yasai katsu,HOR,4,4.001505,16,16HOR,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1506,PizzaExpress,Family Favourites Feast,LC,4,4.001506,25,25LC,,304,43,14%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1507,Las Iguanas,Fajitas Family of Three Bundle,BRM,4,4.001507,26,26BRM,,28,1,4%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
1508,Zumuku,Chicken Yakisoba,SAL,4,4.001508,15,15SAL,,2,0,0%,,Noodles,143,3,9,11,12,18,,,,Noodles,2%,37%
1509,PizzaExpress,Family Pasta Feast,STK,4,4.001509,4,4STK,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1510,PizzaExpress,Family Pizza Feast,HEN,4,4.00151,9,9HEN,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1511,Asia Villa,4x Massaman Curry with Rice and Tofu,ISL,4,4.001511,28,28ISL,,5,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1512,Wagamama,family tofu coconut + lemongrass curry,CKT,4,4.001512,14,14CKT,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1513,Wagamama,family yasai katsu,OXF,4,4.001513,28,28OXF,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1514,Las Iguanas,Mixed Bundle For Four,SSEA,4,4.001514,19,19SSEA,,56,1,2%,,Chilli,75,0,1,1,0,2,,,,Chilli,0%,5%
1515,Bella Italia,Lasagne Family Bundle,NTG,4,4.001515,25,25NTG,,24,0,0%,,Lasagne,27,1,3,1,1,0,,,,Lasagne,4%,22%
1516,Bill's,Family Mac N Cheese with Brisket,STA,4,4.001516,20,20STA,,38,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1517,Bill's,Family Mac N Cheese with Chicken,NTG,4,4.001517,24,24NTG,,30,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1518,Banana Tree,🍛Firecracker Chicken Rice Bowl Bundle For Four🌶️🌶️,ISL,4,4.001518,27,27ISL,,18,0,0%,,Rice Bowl,229,25,19,10,24,15,,,,Rice Bowl,11%,41%
1519,Itsu,poke’bowl family selection,BTH,4,4.001519,28,28BTH,,32,0,0%,,Poke,32,0,0,0,0,0,,,,Poke,0%,0%
1520,PizzaExpress,Family Pasta Feast,WAN,4,4.00152,11,11WAN,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1521,Las Iguanas,Chilli Bundle for Three,RTHM,4,4.001521,3,3RTHM,,27,0,0%,,Chilli,75,0,1,1,0,2,,,,Chilli,0%,5%
1522,Bella Italia,Mac & Cheese Family Bundle,MK,4,4.001522,32,32MK,,21,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1523,Bella Italia,Mac & Cheese Family Bundle,YOR,4,4.001523,26,26YOR,,21,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1524,Bill's,Family Halloumi Shawarma,SOU,4,4.001524,23,23SOU,,34,0,0%,,Shawarma,102,1,2,2,4,1,,,,Shawarma,1%,10%
1525,Iro Sushi,Katsu Family Feast,HAM,4,4.001525,16,16HAM,,28,7,25%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1526,PizzaExpress,Family Pizza Feast,BEX,4,4.001526,4,4BEX,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1527,PizzaExpress,Family Pizza Feast,BAL,4,4.001527,9,9BAL,,137,3,2%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
1528,The Salad Project,The Caesar Family Style,EC,4,4.001528,30,30EC,,5,0,0%,,Grain Bowl,102,4,6,1,4,3,,,,Grain Bowl,4%,18%
1529,PizzaExpress,Family Pasta Feast,ESH,4,4.001529,7,7ESH,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1530,Bill's,Family Mac & Cheese with Chicken,REI,4,4.00153,24,24REI,,25,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1531,Prezzo,Super Veg Bolognese Rigatoni,ESLE,4,4.001531,4,4ESLE,,25,2,8%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1532,The Salad Project,The GOAT Family Style,MMS,4,4.001532,26,26MMS,,5,0,0%,,Grain Bowl,102,4,6,1,4,3,,,,Grain Bowl,4%,18%
1533,Itsu,hot faves family bundle,CSC,4,4.001533,12,12CSC,,102,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1534,Bill's,Family Mac N Cheese,SOU,4,4.001534,22,22SOU,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1535,Bill's,Family Halloumi Shawarma,CAM,4,4.001535,35,35CAM,,34,0,0%,,Shawarma,102,1,2,2,4,1,,,,Shawarma,1%,10%
1536,Wagamama,family yasai katsu,DRT,4,4.001536,15,15DRT,,87,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1537,Las Iguanas,Fajitas Family of Four Bundle,RTHM,4,4.001537,2,2RTHM,,28,0,0%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
1538,Bill's,Family Mac N Cheese with Bacon,REA,4,4.001538,38,38REA,,34,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1539,Wagamama,family tofu coconut + lemongrass curry,CLM,4,4.001539,22,22CLM,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1540,Wagamama,family tofu coconut + lemongrass curry,BRS,4,4.00154,20,20BRS,,81,0,0%,,East Asian Curry,331,3,32,32,20,15,,,,East Asian Curry,1%,31%
1541,PizzaExpress,Family Favourites Feast,SHE,4,4.001541,3,3SHE,,304,43,14%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1542,Bill's,Family Mac & Cheese,BRT,4,4.001542,6,6BRT,,32,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1543,Cocotte,Family Veggie Feast,FUL,4,4.001543,15,15FUL,,5,0,0%,,Protein & Veg ,16,1,2,3,1,0,,,,Protein & Veg ,6%,44%
1544,Prezzo,Super Veg Bolognese Rigatoni,BOU,4,4.001544,13,13BOU,,25,2,8%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1545,Xian Street Food,Chicken Fried Rice Family Meal ( Chicken Stir-Fried Rice + Chilli Garlic Broccoli + Small Crispy Chilli Chicken),GAL,4,4.001545,3,3GAL,,2,0,0%,,Fried Rice,54,2,0,3,2,2,,,,Fried Rice,4%,17%
1546,PizzaExpress,Family Pasta Feast,EC,4,4.001546,29,29EC,,132,1,1%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1547,Itsu,little rice'bowls family bundle,CAM,4,4.001547,34,34CAM,,50,0,0%,,Katsu,302,56,20,25,9,15,,,,Katsu,19%,41%
1548,Bill's,Family Mac N Cheese with Chicken,KIN,4,4.001548,30,30KIN,,30,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
1549,Las Iguanas,Chilli Bundle for Four,SOU,4,4.001549,21,21SOU,,20,0,0%,,Chilli,75,0,1,1,0,2,,,,Chilli,0%,5%
1550,Bill's,Family Mac N Cheese with Chicken,MK,4,4.00155,31,31MK,,30,0,0%,,Pasta,723,8,46,46,48,33,,,,Pasta,1%,25%
