,Summary by Zone RAW,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,Source,https://docs.google.com/spreadsheets/d/1xXlnLsxweaGSdWNXy65PnSYpX88U50IskttHrJrbs9M/edit?gid=552644381#gid=552644381,,,,,,,
,Only include rx that appear in onboarded sites,,,,,,,,
,,,,,,,,,
,RESTAURANT_ID,RESTAURANT_NAME,SF_GLOBAL_BRAND,CUSTOMER_ZONE_CODE,OV,TOT_OV,SHARE_OV_BY_RESTAURANT,,
,471670,ASIA VILLA - St John Street,Asia Villa,CW,2,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,CBW,2,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,RTHT,2,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,PECN,1,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,STR,1,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,WME,1,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,SUR,1,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,WGR,1,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,HAM,1,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,WPNG,1,2020,0%,,1
,471670,ASIA VILLA - St John Street,Asia Villa,BRX,1,2020,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,ISL,1214,3827,32%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,EC,940,3827,25%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,DAL,482,3827,13%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,WC,476,3827,12%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,FCH,312,3827,8%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,CKT,240,3827,6%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,EUST,94,3827,2%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,BOW,34,3827,1%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,WME,17,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,MMS,3,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,WPNG,3,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,BEL,3,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,HME,2,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,LEY,2,3827,0%,,1
,148,"3113004 - Banana Tree Thai, Vietnamese, Vegan - Angel Islington",Banana Tree,VKO,1,3827,0%,,1
