response_id,source_file,dish_text_raw,mapped_dish_type,mapping_method,is_family_survey,child_reaction_values,is_full_and_happy,included_in_denominator
1241,POST_ORDER_SURVEY-CONSOLIDATED.csv,Shawarma,Grain Bowl,anna_map,False,,0,0
1242,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Ruby,South Asian / Indian Curry,keyword,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but not as much as I wanted",1,1
1243,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Rice Bowl,Rice Bowl,keyword,False,,0,0
1244,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sushi,Sushi,anna_map,False,,0,0
1245,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1246,POST_ORDER_SURVEY-CONSOLIDATED.csv,"2x spicy chicken pho, chicken wok noodles, chicken noodle soup",Pho,keyword,False,,0,0
1248,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu family dinner,Katsu,keyword,False,,0,0
1247,POST_ORDER_SURVEY-CONSOLIDATED.csv,pad thai,Noodles,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
1249,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken Thai green curry, chicken pad Thai, salt & pepper squid",Noodles,keyword,False,,0,0
1250,POST_ORDER_SURVEY-CONSOLIDATED.csv,pho,Pho,anna_map,True,,0,0
1252,POST_ORDER_SURVEY-CONSOLIDATED.csv,Berry britannia chicken biryani family meal,Biryani,keyword,True,"They didn't try any of it|They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy",1,1
1253,POST_ORDER_SURVEY-CONSOLIDATED.csv,"The American Pizza, Chicken Pesto Pasta, Mixed Salad, Mixed Dough Balls",Pizza,keyword,False,,0,0
1254,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1251,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Chicken Katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,1
1255,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chilli and fajita,Fajitas,keyword,True,They didn't try any of it|They tried some parts but didn't eat much at all,0,1
1256,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pho, rice, crackers",Pho,keyword,False,,0,0
1261,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1263,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pizza, pasta and garlic bread",Pizza,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
1265,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Large pizza, large pasta and garlic bread bundle deal",Pizza,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1269,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,True,"They ate some parts of the dish, but not as much as I wanted",0,1
1268,POST_ORDER_SURVEY-CONSOLIDATED.csv,Falafel platter,Grain Bowl,anna_map,True,They didn't try any of it,0,1
1273,POST_ORDER_SURVEY-CONSOLIDATED.csv,Muttar paneer on family deal plus a separate chicken ruby for my partner,South Asian / Indian Curry,keyword,False,,0,0
1270,POST_ORDER_SURVEY-CONSOLIDATED.csv,Soups,,unmapped,True,,0,0
1274,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pepperoni pizzas and a marry me chicken,Pizza,keyword,False,,0,0
1266,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sticky chicken & rice,,unmapped,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted",0,0
1262,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Curry & beef brisket night in,South Asian / Indian Curry,keyword,False,,0,0
1278,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken berry Britannia,Biryani,anna_map,False,,0,0
1279,POST_ORDER_SURVEY-CONSOLIDATED.csv,Rice bowl,Rice Bowl,anna_map,False,,0,0
1264,POST_ORDER_SURVEY-CONSOLIDATED.csv,Brisket Mac an Cheese,,unmapped,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but were full and happy",1,0
1282,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Curry, noodles and soup",Noodles,keyword,False,,0,0
1281,POST_ORDER_SURVEY-CONSOLIDATED.csv,Fried rice,Fried Rice,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1280,POST_ORDER_SURVEY-CONSOLIDATED.csv,Honey chicken,,unmapped,True,"They ate some parts of the dish, but were full and happy",1,0
1260,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family katsu,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1284,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1283,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,False,,0,0
1285,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but not as much as I wanted",1,0
1287,POST_ORDER_SURVEY-CONSOLIDATED.csv,Two noodle soups and two noodles,Noodles,keyword,False,,0,0
1286,POST_ORDER_SURVEY-CONSOLIDATED.csv,Veggie Wok Party,Noodles,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1288,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1289,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1291,POST_ORDER_SURVEY-CONSOLIDATED.csv,Mix n Match for 4,,unmapped,False,,0,0
1290,POST_ORDER_SURVEY-CONSOLIDATED.csv,Berry chicken brittania,,unmapped,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but not as much as I wanted",1,0
1271,POST_ORDER_SURVEY-CONSOLIDATED.csv,Two phos and two chicken stir fry small portion,Pho,keyword,False,,0,0
1276,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Lasagna, chicken pasta, Mac & cheese, carbonara, garlic bread",Pasta,keyword,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1293,POST_ORDER_SURVEY-CONSOLIDATED.csv,Fajitas,Fajitas,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1294,POST_ORDER_SURVEY-CONSOLIDATED.csv,Shepherds pie,Shawarma,anna_map,True,They tried some parts but didn't eat much at all|They ate all parts of the dish and were full and happy,1,1
1297,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1295,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza,Pizza,anna_map,True,,0,0
1296,POST_ORDER_SURVEY-CONSOLIDATED.csv,"After school special : pho, chicken noodles, chicken fried rice",Pho,keyword,False,,0,0
1298,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,False,,0,0
1299,POST_ORDER_SURVEY-CONSOLIDATED.csv,Salmon mix,,unmapped,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,0
1300,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1302,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1301,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken family feast,,unmapped,True,"They ate some parts of the dish, but not as much as I wanted|They didn't try any of it",0,0
1303,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu family,Katsu,anna_map,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted",0,1
1257,POST_ORDER_SURVEY-CONSOLIDATED.csv,2 Pastas and a cheese bread,Pasta,keyword,False,,0,0
1304,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but not as much as I wanted",1,1
1258,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curries,,unmapped,True,"They ate some parts of the dish, but were full and happy",1,0
1305,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family pho dinner,Pho,keyword,True,They ate all parts of the dish and were full and happy,1,1
1306,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1307,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Katsu Curry - Family,Katsu,keyword,False,,0,0
1308,POST_ORDER_SURVEY-CONSOLIDATED.csv,"family yaisai katsu, duck gyoza, veg gyoza",Katsu,keyword,False,,0,0
1309,POST_ORDER_SURVEY-CONSOLIDATED.csv,pad thais,Noodles,keyword,False,,0,0
1310,POST_ORDER_SURVEY-CONSOLIDATED.csv,Ruby chicken family dineroo,South Asian / Indian Curry,keyword,False,,0,0
1277,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1311,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sticky chicken and rice,,unmapped,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,0
1312,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry,Katsu,anna_map,True,,0,0
1313,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken katsu,Katsu,anna_map,False,,0,0
1275,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken, grains, salad, potatoes, mac and cheese",Grain Bowl,keyword,True,They tried some parts but didn't eat much at all,0,1
1314,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza and pasta bake,Pizza,keyword,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,1
1315,POST_ORDER_SURVEY-CONSOLIDATED.csv,stickey chicken mooping and chicken pad thai,Noodles,keyword,True,They tried some parts but didn't eat much at all,0,1
1292,POST_ORDER_SURVEY-CONSOLIDATED.csv,Butter chicken dal jeera aloo,,unmapped,False,,0,0
1318,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1316,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Ruby,South Asian / Indian Curry,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
1317,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken katsu,Katsu,anna_map,True,,0,0
1319,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1320,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1321,POST_ORDER_SURVEY-CONSOLIDATED.csv,mac & cheese with brisket,,unmapped,False,,0,0
1322,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Mattar paneer, rice, pappads",,unmapped,False,,0,0
1323,POST_ORDER_SURVEY-CONSOLIDATED.csv,mix and match,,unmapped,False,,0,0
1324,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken,Grain Bowl,anna_map,False,,0,0
1326,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken and egg fried rice (2), Prawn crackers, Chicken curry and rice, Tofu and mushroom curry and rice",Fried Rice,keyword,False,,0,0
1325,POST_ORDER_SURVEY-CONSOLIDATED.csv,2 adult curries and 2 kids egg fried rice,Fried Rice,keyword,True,"They ate all parts of the dish and were full and happy|They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy|They didn't try any of it",1,1
1327,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Egg fried rice with chicken X2, chicken and shrimp fried rice, mushroom and tofu wok fried noodles",Noodles,keyword,True,"They ate all parts of the dish and were full and happy|They ate some parts of the dish, but were full and happy",1,1
1330,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu Chicken,Katsu,anna_map,True,,0,0
1328,POST_ORDER_SURVEY-CONSOLIDATED.csv,chicken katsu curry,Katsu,anna_map,False,,0,0
1329,POST_ORDER_SURVEY-CONSOLIDATED.csv,Butter chicken,South Asian / Indian Curry,anna_map,False,,0,0
1332,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry,Katsu,anna_map,True,They tried some parts but didn't eat much at all|They tried some parts but didn't eat much at all,0,1
1333,POST_ORDER_SURVEY-CONSOLIDATED.csv,katsu curry,Katsu,anna_map,False,,0,0
1334,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noodles/ Curries,Noodles,keyword,False,,0,0
1335,POST_ORDER_SURVEY-CONSOLIDATED.csv,sushi family feast,Sushi,keyword,False,,0,0
1336,POST_ORDER_SURVEY-CONSOLIDATED.csv,The muttar paneer set,,unmapped,False,,0,0
1337,POST_ORDER_SURVEY-CONSOLIDATED.csv,Honey chicken family meal,,unmapped,True,,0,0
1338,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sushi,Sushi,anna_map,False,,0,0
1339,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sushi family feast,Sushi,keyword,False,,0,0
1340,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza pasta brownies dough balls cheesy bread,Pizza,keyword,False,,0,0
1259,POST_ORDER_SURVEY-CONSOLIDATED.csv,Stickg chicken,,unmapped,False,,0,0
1342,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1331,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry family dinner,Katsu,keyword,True,"They ate some parts of the dish, but not as much as I wanted|They ate all parts of the dish and were full and happy",1,1
1343,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken shawarma Deliveroo dinner,Shawarma,keyword,False,,0,0
1344,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho the whole fam,Pho,anna_map,False,,0,0
1345,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Teriyaki rice, Katsu rice, Pad thai",Katsu,keyword,False,,0,0
1341,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Two Pho dishes, and two children dishes",Pho,keyword,False,,0,0
1348,POST_ORDER_SURVEY-CONSOLIDATED.csv,family chicken katsu curry,Katsu,anna_map,False,,0,0
1349,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Ruby,South Asian / Indian Curry,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
1351,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Chicken Katsu,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1350,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken pho, spicy beef pho, two portions of chicken and noodles, chilli oil, peanut dip, prawn crackers",Pho,keyword,True,They tried some parts but didn't eat much at all,0,1
1352,POST_ORDER_SURVEY-CONSOLIDATED.csv,Vegetarian option,,unmapped,False,,0,0
1353,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,False,,0,0
1354,POST_ORDER_SURVEY-CONSOLIDATED.csv,Home style butter chicken meal,,unmapped,False,,0,0
1355,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1356,POST_ORDER_SURVEY-CONSOLIDATED.csv,Biryani,Biryani,anna_map,False,,0,0
1346,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu chicken,Katsu,anna_map,True,They tried some parts but didn't eat much at all,0,1
1358,POST_ORDER_SURVEY-CONSOLIDATED.csv,Yasai katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy",1,1
1359,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Thai green veg curry, 2x kids chow mein, white rice",South Asian / Indian Curry,keyword,False,,0,0
1272,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Katsu,Katsu,anna_map,False,,0,0
1360,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1267,POST_ORDER_SURVEY-CONSOLIDATED.csv,Red Thai curry,South Asian / Indian Curry,keyword,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but not as much as I wanted",1,1
1361,POST_ORDER_SURVEY-CONSOLIDATED.csv,Tofu lemongrass curry,East Asian Curry,anna_map,True,They tried some parts but didn't eat much at all,0,1
1362,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pizza, lasagne, halloumi, garlic bread",Pizza,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
1363,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pizza garlic bread, pizza, lasagne",Pizza,keyword,True,"They ate some parts of the dish, but not as much as I wanted",0,1
1364,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken shawarma dinne,Shawarma,keyword,True,They ate all parts of the dish and were full and happy,1,1
1357,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1347,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Veg curry, chicken curry, veg pho and chicken pho",Pho,keyword,False,,0,0
1365,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1366,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family dineroo,,unmapped,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted",0,0
1367,POST_ORDER_SURVEY-CONSOLIDATED.csv,Fajitas,Fajitas,anna_map,True,They ate all parts of the dish and were full and happy,1,1
1368,POST_ORDER_SURVEY-CONSOLIDATED.csv,Ruby Chicken,South Asian / Indian Curry,anna_map,False,,0,0
1369,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pasta dishes,Pasta,keyword,True,They tried some parts but didn't eat much at all,0,1
1370,POST_ORDER_SURVEY-CONSOLIDATED.csv,Jackfruit Biryani family meal,Biryani,keyword,False,,0,0
1371,POST_ORDER_SURVEY-CONSOLIDATED.csv,Jackfruit byriani,,unmapped,False,,0,0
1373,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza (margarita & pepperoni) Garlic bread,Pizza,keyword,True,"They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate some parts of the dish, but not as much as I wanted",1,1
1374,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1375,POST_ORDER_SURVEY-CONSOLIDATED.csv,katsu family meal,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
1376,POST_ORDER_SURVEY-CONSOLIDATED.csv,curry set,South Asian / Indian Curry,keyword,False,,0,0
1377,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pizza, pasta, garlic bread",Pizza,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,1
1372,POST_ORDER_SURVEY-CONSOLIDATED.csv,Brisket pho x 2 and chicken wok fried noodles (kids),Pho,keyword,False,,0,0
1378,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza,Pizza,anna_map,False,,0,0
1379,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1381,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1380,POST_ORDER_SURVEY-CONSOLIDATED.csv,Vegan chilli for 3 people,Chilli,keyword,False,,0,0
1384,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1383,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken biryani, chicken ruby",Biryani,keyword,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but were full and happy",1,1
1387,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1386,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family meal,RIce Bowl,anna_map,False,,0,0
1388,POST_ORDER_SURVEY-CONSOLIDATED.csv,Macaroni Cheese,Pasta,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
1389,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1391,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1390,POST_ORDER_SURVEY-CONSOLIDATED.csv,Salmon rolls,,unmapped,False,,0,0
1392,POST_ORDER_SURVEY-CONSOLIDATED.csv,2x Chicken Teriyaki rice and 2x Korean style noodles.,Noodles,keyword,False,,0,0
1393,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Ruby,South Asian / Indian Curry,anna_map,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted",0,1
1394,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken ruby,South Asian / Indian Curry,anna_map,False,,0,0
1396,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken,Grain Bowl,anna_map,False,,0,0
1397,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu x 2,Katsu,keyword,True,"They tried some parts but didn't eat much at all|They tried some parts but didn't eat much at all|They tried some parts but didn't eat much at all|They ate some parts of the dish, but not as much as I wanted",0,1
1385,POST_ORDER_SURVEY-CONSOLIDATED.csv,Teriyaki chicken,Rice Bowl,anna_map,False,,0,0
1398,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Katsu Curry, Calamari",Katsu,keyword,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,1
1400,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1399,POST_ORDER_SURVEY-CONSOLIDATED.csv,Veggie family,,unmapped,True,They didn't try any of it,0,0
1401,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho and fried rice,Pho,keyword,False,,0,0
1402,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Soup, spring rolls, kids soup",,unmapped,True,They ate all parts of the dish and were full and happy,1,0
1403,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Feast with Mattar Paneer,,unmapped,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but not as much as I wanted",1,0
1404,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1406,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Two adults phos, and two kids stir fried noodles",Pho,keyword,False,,0,0
1405,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
1407,POST_ORDER_SURVEY-CONSOLIDATED.csv,Ruby chicken,South Asian / Indian Curry,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1410,POST_ORDER_SURVEY-CONSOLIDATED.csv,Dishoom Chicken Ruby,South Asian / Indian Curry,keyword,False,,0,0
1395,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1409,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pho, noodles, fried rice",Pho,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
1408,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsue,Katsu,keyword,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
1412,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry family dinneroo,South Asian / Indian Curry,keyword,True,"They ate some parts of the dish, but not as much as I wanted",0,1
1411,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry,Katsu,anna_map,False,,0,0
1413,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family pad Thai,Noodles,keyword,False,,0,0
1382,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry family set,Katsu,keyword,True,"They ate some parts of the dish, but not as much as I wanted",0,1
1414,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Chicken Katsu Curry with extra chicken,Katsu,keyword,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,1
1415,POST_ORDER_SURVEY-CONSOLIDATED.csv,Berry biryani,Biryani,anna_map,False,,0,0
1416,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry deal,South Asian / Indian Curry,keyword,False,,0,0
1417,POST_ORDER_SURVEY-CONSOLIDATED.csv,"American pizza, garlic pizza bread, Chicken pesto pasta",Pizza,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
1418,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza and pasta,Pizza,anna_map,False,,0,0
1419,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho the whole fam,Pho,anna_map,False,,0,0
1421,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1420,POST_ORDER_SURVEY-CONSOLIDATED.csv,"rice, nanan, dall",,unmapped,False,,0,0
1423,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1424,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho,Pho,anna_map,False,,0,0
1425,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pulled chicken, potatoes, Caesar salad",Grain Bowl,keyword,False,,0,0
1427,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry and spicy bundle,South Asian / Indian Curry,keyword,False,,0,0
1428,POST_ORDER_SURVEY-CONSOLIDATED.csv,2x curry and 1x kids chicken pho and 1x kids chicken fried rice,Pho,keyword,False,,0,0
1429,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
1426,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Katsu Chicken,Katsu,anna_map,False,,0,0
1430,POST_ORDER_SURVEY-CONSOLIDATED.csv,Peanut soup,,unmapped,False,,0,0
1431,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1422,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Salad, Pizza and lasagna.",Pizza,keyword,False,,0,0
1432,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho the whole fam,Pho,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
1433,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1434,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pho beef brisket, chicken wings, and another side. Sometimes order two of the same for tomorrow as well.",Pho,keyword,False,,0,0
1435,POST_ORDER_SURVEY-CONSOLIDATED.csv,noodles,Noodles,anna_map,True,"They ate some parts of the dish, but were full and happy|They didn't try any of it",1,1
1436,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1438,POST_ORDER_SURVEY-CONSOLIDATED.csv,Muttar paneer,,unmapped,False,,0,0
1439,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Lasagne, pizza, cheesy garlic bread, dough balls",Pizza,keyword,False,,0,0
1441,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1443,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
1445,POST_ORDER_SURVEY-CONSOLIDATED.csv,Berry Britannia family,,unmapped,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,0
1446,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu chicken,Katsu,anna_map,False,,0,0
1447,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
1448,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Sticky chicken, kid's chicken pad thai, spicy chicken",Noodles,keyword,True,"They ate some parts of the dish, but not as much as I wanted|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy",1,1
